response_id,survey_id,response_sensitivity,m1470_meta_enum_sex,m2690_loc_returnees_from_list,m2684_loc_arrivals_from_list,m2967_loc_idp_reason_chose_loc,s1534_loc_loc_access,m1461_loc_return_obs_unit,m2688_loc_arrivals_site_type,m1690_loc_depart_hh,m1535_loc_arrival_time,m0342_loc_site_type_multiple,m2693_loc_returnees_site_type,m2691_loc_area_disp_returnees_adm0_other,m2693_loc_returnees_site_type_other,m1725_meta_interview_type,m2694_loc_top_3_priority_need_returnee_other,m1584_loc_main_depart_reason_other,m1584_loc_main_depart_reason,m2967_loc_idp_reason_chose_loc_other,m2692_loc_reason_return_other,s2878_loc_top_3_priority_need_idp_other,m2688_loc_arrivals_site_type_other,m0329_loc_reason_disp_idp_other,m0329_loc_reason_disp_idp,m2686_loc_arrivals_origin_adm1,m1577_loc_main_dest_adm1,m2691_loc_area_disp_returnees_adm0,m2990_loc_depart_internal,m2687_loc_arrivals_origin_adm3,m2972_loc_num_women_return,m0847_loc_num_return_idp_hh,m2971_loc_num_men_return,m2973_loc_num_children_return,m0851_loc_num_return_idp_ind,m2694_loc_top_3_priority_need_returnee,m2695_loc_returnees_settle_adm4,m2692_loc_reason_return,s1322_loc_return_main_arrival,m1541_loc_num_depart_hh_period,m2685_loc_arrivals_origin_adm2,m0349_loc_depart_period,m1540_loc_num_depart_ind_period,m2968_loc_num_men_idp,m2969_loc_num_women_idp,m1537_loc_num_arrivals_hh,m2970_loc_num_children_idp,m0310_loc_num_idp_ind,s2878_loc_top_3_priority_need_idp,m1536_loc_num_arrival_ind_period,m1727_loc_main_group_arrival_date,m2689_loc_arrivals_settle_adm4,m0445_loc_site_id_ssid,_m1650_loc_gps_coords_altitude,m1650_loc_gps_coords,_m2696_meta_start_gps_altitude,_m1650_loc_gps_coords_precision,m0448_loc_site_name,m0305_meta_adm3_pcode,_m2696_meta_start_gps_precision,m1855_meta_assessment_date,_m2696_meta_start_gps_latitude,_m2696_meta_start_gps_longitude,m2696_meta_start_gps,m1658_meta_assessment_start,m0304_meta_adm2_pcode,_m1650_loc_gps_coords_longitude,_m1650_loc_gps_coords_latitude,m1844_meta_assessment_end,m0302_meta_adm0_pcode,m0489_meta_survey_round,m0303_meta_adm1_pcode,m2991_loc_depart_known,s2878_loc_top_3_priority_need_idp/transport,s2878_loc_top_3_priority_need_idp/communication,s2878_loc_top_3_priority_need_idp/dnk,s2878_loc_top_3_priority_need_idp/reunification,s2878_loc_top_3_priority_need_idp/electricity,s2878_loc_top_3_priority_need_idp/language,s2878_loc_top_3_priority_need_idp/medicines,m2694_loc_top_3_priority_need_returnee/transport,m2694_loc_top_3_priority_need_returnee/education,m2694_loc_top_3_priority_need_returnee/reunification,m2694_loc_top_3_priority_need_returnee/hygiene,m2694_loc_top_3_priority_need_returnee/security,s2878_loc_top_3_priority_need_idp/hygiene,s2878_loc_top_3_priority_need_idp/pnta,s2878_loc_top_3_priority_need_idp/security,s2878_loc_top_3_priority_need_idp/child_spaces,s2878_loc_top_3_priority_need_idp/return_support,s2878_loc_top_3_priority_need_idp/wash,m2694_loc_top_3_priority_need_returnee/communication,s2878_loc_top_3_priority_need_idp/education,m2694_loc_top_3_priority_need_returnee/nfi,m2694_loc_top_3_priority_need_returnee/agricultural_inputs,m2694_loc_top_3_priority_need_returnee/other,s2878_loc_top_3_priority_need_idp/nfi,m2694_loc_top_3_priority_need_returnee/accommodation,m2694_loc_top_3_priority_need_returnee/employment,m2694_loc_top_3_priority_need_returnee/drinking_water,m2692_loc_reason_return/other,s2878_loc_top_3_priority_need_idp/other,m2694_loc_top_3_priority_need_returnee/clothes,m2694_loc_top_3_priority_need_returnee/sanitation,s2878_loc_top_3_priority_need_idp/accommodation,s2878_loc_top_3_priority_need_idp/employment,s2878_loc_top_3_priority_need_idp/business,m2694_loc_top_3_priority_need_returnee/business,m2692_loc_reason_return/returned_assistance,s2878_loc_top_3_priority_need_idp/clothes,s2878_loc_top_3_priority_need_idp/drinking_water,m2694_loc_top_3_priority_need_returnee/health,s2878_loc_top_3_priority_need_idp/sanitation,m2694_loc_top_3_priority_need_returnee/cash,s2878_loc_top_3_priority_need_idp/cash,s2878_loc_top_3_priority_need_idp/health,m2692_loc_reason_return/no_assistance_found,m2694_loc_top_3_priority_need_returnee/shelter,m2692_loc_reason_return/rejoin_family,s2878_loc_top_3_priority_need_idp/shelter,m2694_loc_top_3_priority_need_returnee/food,s2878_loc_top_3_priority_need_idp/food,s2878_loc_top_3_priority_need_idp/recognition_qualifications,s2878_loc_top_3_priority_need_idp/legal_consular,s2878_loc_top_3_priority_need_idp/kindergarten,s2878_loc_top_3_priority_need_idp/information,s2878_loc_top_3_priority_need_idp/none,s2878_loc_top_3_priority_need_idp/pss,s2878_loc_top_3_priority_need_idp/protection,s2878_loc_top_3_priority_need_idp/school_supplies,s2878_loc_top_3_priority_need_idp/reporting,s2878_loc_top_3_priority_need_idp/vocational,m2694_loc_top_3_priority_need_returnee/language,m2694_loc_top_3_priority_need_returnee/information,m2694_loc_top_3_priority_need_returnee/recognition_qualifications,m2694_loc_top_3_priority_need_returnee/medicines,m2694_loc_top_3_priority_need_returnee/dnk,m2694_loc_top_3_priority_need_returnee/child_spaces,m2694_loc_top_3_priority_need_returnee/protection,m2694_loc_top_3_priority_need_returnee/kindergarten,m2694_loc_top_3_priority_need_returnee/legal_consular,m2694_loc_top_3_priority_need_returnee/electricity,m2694_loc_top_3_priority_need_returnee/none,m2694_loc_top_3_priority_need_returnee/pnta,m2694_loc_top_3_priority_need_returnee/school_supplies,m2694_loc_top_3_priority_need_returnee/pss,m2694_loc_top_3_priority_need_returnee/reporting,m2694_loc_top_3_priority_need_returnee/return_support,m2694_loc_top_3_priority_need_returnee/wash,m2694_loc_top_3_priority_need_returnee/vocational
530,3,public,male,NULL,diff_adm3,livelihood,yes,no,dispersed,yes,yes,dispersed,NULL,NULL,NULL,inperson_mobile,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,MW3,NULL,yes,MW31103 MW31101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,11,MW311,2024-07-01 00:00:00,57,7,9,5,11,27,food cash health,27,2024-06-01 00:00:00,"Chimombo, SABAO",NULL,39.2256612631886,-17.0143032 35.2113533 39.225661263188634 4.8,37.3034273523739,4.8,Sabao,MW31102,6,2024-11-24 00:00:00.000000,-17.013975,35.2114518,-17.013975 35.2114518 37.303427352373994 6.0,2024-11-23 10:40:09.000000,MW311,35.2113533,-17.0143032,2024-11-27 17:20:59.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,0,0,NULL,0,NULL,1,1,NULL,NULL,NULL,0,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
537,3,public,male,NULL,diff_adm3,livelihood,yes,no,dispersed,yes,yes,dispersed,NULL,NULL,NULL,inperson_mobile,NULL,NULL,climate_floods,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,MW3,NULL,yes,MW31102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,10,MW311,2024-06-01 00:00:00,44,13,13,13,15,41,food shelter nfi,41,2023-10-01 00:00:00,"Chimombo, SIMOKO",NULL,44.3550482301004,-17.0287681 35.2234504 44.35504823010045 4.527,38.8668050468764,4.527,Simoko,MW31102,3,2024-11-25 00:00:00.000000,-17.0179969,35.2270896,-17.0179969 35.2270896 38.8668050468764 3.0,2024-11-25 09:06:29.000000,MW311,35.2234504,-17.0287681,2024-11-27 17:30:36.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,0,0,NULL,0,NULL,0,0,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
540,3,public,male,NULL,diff_adm3,livelihood,yes,no,dispersed,yes,yes,dispersed,NULL,NULL,NULL,inperson_mobile,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,climate_drought,MW3,MW3,NULL,yes,MW31101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,4,MW311,2024-10-01 00:00:00,15,3,5,5,10,18,food shelter drinking_water,18,2023-09-01 00:00:00,Kachaso,31102009044,122.645338804069,-17.033498 35.1763515 122.64533880406908 4.4,125.049315102627,4.4,Kachaso,MW31102,6,2024-11-27 00:00:00.000000,-17.0335627,35.1765754,-17.0335627 35.1765754 125.0493151026279 6.0,2024-11-26 08:40:32.000000,MW311,35.1763515,-17.033498,2024-11-27 17:33:30.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,0,1,NULL,0,NULL,0,0,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
635,3,public,male,NULL,diff_adm3,livelihood,yes,dnk,dispersed,yes,yes,dispersed,NULL,NULL,NULL,inperson_mobile,NULL,NULL,climate_floods,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,MW3,NULL,yes,MW31104 MW31107 MW31110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,722,MW311,2024-03-01 00:00:00,3249,1670,2700,1179,935,5305,food health sanitation,5305,2023-02-01 00:00:00,"Kaleso, Bangula New Market, Bangula, Kalonga",NULL,111.479858398437,-16.630128 35.1052517 111.4798583984375 4.637,99.0379638671875,4.637,Kalonga,MW31107,7.91,2024-11-29 00:00:00.000000,-16.6303073,35.105373,-16.6303073 35.105373 99.0379638671875 7.91,2024-11-29 12:08:28.000000,MW311,35.1052517,-16.630128,2024-11-30 20:08:30.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,0,0,NULL,1,NULL,0,1,NULL,NULL,NULL,0,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
673,3,public,male,NULL,diff_adm3,livelihood,limited_access,no,dispersed,yes,yes,dispersed,NULL,NULL,NULL,inperson_mobile,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,climate_drought,MW3,MW3,NULL,yes,MW31109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,4,MW311,2024-04-01 00:00:00,15,4,6,6,17,27,food shelter cash,27,2023-09-01 00:00:00,Kamwendo,31109005021,466.977007647224,-16.993085 35.1445929 466.97700764722475 4.8,467.082820121766,4.8,Kamwendo,MW31109,4,2024-11-30 00:00:00.000000,-16.9930795,35.1446083,-16.9930795 35.1446083 467.08282012176676 4.0,2024-11-30 14:02:18.000000,MW311,35.1445929,-16.993085,2024-12-02 12:11:54.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,0,0,NULL,0,NULL,1,0,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
676,3,public,male,NULL,diff_adm3,livelihood,limited_access,no,dispersed,yes,yes,dispersed,NULL,NULL,NULL,inperson_mobile,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,climate_drought,MW3,NULL,NULL,yes,MW31109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,2,MW311,2024-10-01 00:00:00,11,5,8,8,23,36,food shelter cash,36,2024-03-01 00:00:00,Zuwangeti,31109004017,516.754090145691,-17.0068746 35.1352238 516.7540901456919 4.8,528.460890486651,4.8,Zuwangeti,MW31109,4,2024-11-30 00:00:00.000000,-17.0046196,35.138163,-17.0046196 35.138163 528.460890486651 4.0,2024-11-30 14:55:27.000000,MW311,35.1352238,-17.0068746,2024-12-02 12:15:52.000000,MWI,B2_01,MW3,no,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,0,0,NULL,0,NULL,1,0,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
721,3,public,male,NULL,diff_adm3,livelihood,yes,no,dispersed,yes,yes,dispersed,NULL,NULL,NULL,inperson_mobile,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,MW3,NULL,yes,MW31102 MW31101 MW31103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,2,MW311,2024-05-01 00:00:00,10,21,23,23,31,75,food shelter cash,75,2023-09-01 00:00:00,David,Watford,61.7510929680472,-16.9991376 35.20043 61.75109296804721 4.272,63.1391773470953,4.272,Watford,MW31109,4,2024-12-02 00:00:00.000000,-16.9992086,35.2004538,-16.9992086 35.2004538 63.139177347095384 4.0,2024-12-02 15:08:46.000000,MW311,35.20043,-16.9991376,2024-12-02 15:16:48.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,0,0,NULL,0,NULL,1,0,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
725,3,public,male,NULL,diff_adm3,livelihood,yes,no,dispersed,yes,yes,dispersed,NULL,NULL,NULL,inperson_mobile,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,nonclimate_disaster,MW3,MW3,NULL,yes,MW31102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,4,MW311,2023-11-01 00:00:00,9,5,6,6,16,27,food shelter cash,27,2024-08-01 00:00:00,Kundiza,31109003015,478.057507469284,-16.9965521 35.1200096 478.0575074692849 3.622,469.897567942232,3.622,Kundiza,MW31109,4,2024-12-05 00:00:00.000000,-16.9965501,35.1200043,-16.9965501 35.1200043 469.8975679422325 4.0,2024-11-30 13:28:54.000000,MW311,35.1200096,-16.9965521,2024-12-05 14:39:31.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,0,0,NULL,0,NULL,1,0,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
743,3,public,male,NULL,diff_adm3,livelihood,yes,no,dispersed,yes,yes,dispersed,NULL,NULL,NULL,inperson_mobile,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,MW3,NULL,yes,MW31101 MW31103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,5,MW311,2024-01-01 00:00:00,25,9,11,9,23,43,food shelter cash,43,2024-03-01 00:00:00,"Chimombo, KAPUSI",NULL,40.6682003641359,-17.0191267 35.224386 40.66820036413594 4.674,41.8452590911609,4.674,Kapusi,MW31102,3.041,2024-12-06 00:00:00.000000,-17.019147,35.2244328,-17.019147 35.2244328 41.84525909116099 3.041,2024-12-07 10:36:50.000000,MW311,35.224386,-17.0191267,2024-12-07 10:42:16.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,0,0,NULL,0,NULL,1,0,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90,3,public,female,NULL,diff_adm3,livelihood,yes,no,dispersed,yes,yes,dispersed,NULL,NULL,NULL,inperson_mobile,NULL,NULL,climate_floods,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,MW3,NULL,NULL,MW31007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,829,MW310,2023-09-01 00:00:00,4145,150,300,120,150,600,food health shelter,600,2023-10-01 00:00:00,Makhwira,31007029068,75.3506469726562,-16.214777 35.0007206 75.35064697265625 4.716,66.6798509726228,4.716,Chikuse,MW31007,3.216,2024-11-12 00:00:00.000000,-16.2336887,35.01356,-16.2336887 35.01356 66.6798509726228 3.216,2024-11-12 14:58:37.000000,MW310,35.0007206,-16.214777,2024-11-12 21:43:51.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,0,0,NULL,0,NULL,0,1,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
92,3,public,female,NULL,diff_adm3,livelihood,yes,no,dispersed,yes,yes,dispersed,NULL,NULL,NULL,inperson_mobile,NULL,NULL,climate_floods,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,MW3,NULL,NULL,MW31007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,26,MW310,2024-04-01 00:00:00,130,560,891,371,400,1851,food health wash,1851,2023-02-01 00:00:00,Makhwira,31007013038,97.42578125,-16.1946335 35.0090822 97.42578125 4.288,72.882367209773,4.288,Malata,MW31007,5.896,2024-11-12 00:00:00.000000,-16.1933882,35.0003534,-16.1933882 35.0003534 72.88236720977308 5.896,2024-11-12 16:55:06.000000,MW310,35.0090822,-16.1946335,2024-11-12 21:49:44.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,1,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,0,0,NULL,0,NULL,0,1,NULL,NULL,NULL,0,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
136,3,public,female,NULL,diff_adm3,livelihood,yes,no,dispersed,yes,yes,dispersed,NULL,NULL,NULL,inperson_mobile,NULL,NULL,climate_floods,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,NULL,NULL,NULL,MW30202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,1,MW302,2023-04-01 00:00:00,4,1,1,1,3,5,food accommodation business,5,2024-05-01 00:00:00,"Kalonjere, Mliwo, Chibwana",30202012014,490.325561523437,-15.0727449 35.234735 490.3255615234375 4.835,491.471008300781,4.835,Malindima,MW30203,4.288,2024-11-14 00:00:00.000000,-15.0727464,35.2347635,-15.0727464 35.2347635 491.47100830078125 4.288,2024-11-14 14:01:01.000000,MW302,35.234735,-15.0727449,2024-11-14 14:12:58.000000,MWI,B2_01,MW3,no,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,1,0,1,NULL,NULL,0,0,NULL,0,NULL,0,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
179,3,public,female,NULL,diff_adm3,livelihood,yes,no,dispersed,yes,yes,dispersed,NULL,NULL,NULL,inperson_mobile,NULL,NULL,climate_floods,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,MW3,NULL,NULL,MW31001 MW31007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,10,MW310,2023-04-01 00:00:00,50,5,8,8,27,40,food shelter clothes,40,2023-02-01 00:00:00,Balala,31001052172,55.074951171875,-16.4478224 34.9436124 55.074951171875 3.752,54.325439453125,3.752,Balala,MW31001,4.288,2024-11-15 00:00:00.000000,-16.4086727,34.9091461,-16.4086727 34.9091461 54.325439453125 4.288,2024-11-15 09:00:52.000000,MW310,34.9436124,-16.4478224,2024-11-16 05:33:09.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,1,0,NULL,0,NULL,0,0,NULL,NULL,NULL,1,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
186,3,public,female,NULL,diff_adm3,livelihood,yes,no,dispersed,yes,yes,dispersed,NULL,NULL,NULL,inperson_mobile,NULL,NULL,climate_floods,NULL,NULL,NULL,NULL,NULL,climate_floods,MW3,MW3,NULL,NULL,MW31007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,493,MW310,2023-02-01 00:00:00,2465,11,22,15,12,45,food health drinking_water,45,2023-03-01 00:00:00,Nkwazi,31001016037,46.1749877929687,-16.288009 34.900911 46.17498779296875 4.645,50.6856425812312,4.645,Nkwazi,MW31001,3.216,2024-11-15 00:00:00.000000,-16.2880077,34.9009011,-16.2880077 34.9009011 50.68564258123124 3.216,2024-11-15 15:51:55.000000,MW310,34.900911,-16.288009,2024-11-16 06:01:00.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,0,1,NULL,0,NULL,0,1,NULL,NULL,NULL,0,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
206,3,public,female,NULL,diff_adm3,livelihood,yes,no,dispersed,yes,yes,dispersed,NULL,NULL,NULL,inperson_mobile,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,climate_drought,MW3,MW3,NULL,NULL,MW30202 MW30206 MW30210,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,2,MW302,2024-10-01 00:00:00,14,0,2,1,3,5,food accommodation cash,5,2024-10-01 00:00:00,"Nsanama, Joho, Simoko",NULL,648.905151367187,-14.9464608 35.5078575 648.9051513671875 4.931,635.40625,4.931,Makina,MW30202,7.504,2024-11-15 00:00:00.000000,-14.9464328,35.5078704,-14.9464328 35.5078704 635.40625 7.504,2024-11-15 13:17:28.000000,MW302,35.5078575,-14.9464608,2024-11-15 13:32:35.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,0,0,NULL,0,NULL,1,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
215,3,public,female,NULL,diff_adm3,livelihood,yes,no,dispersed,yes,yes,dispersed,NULL,NULL,NULL,inperson_mobile,NULL,NULL,climate_drought,NULL,NULL,NULL,NULL,NULL,conflict_displacement,MW3,MW2,NULL,NULL,MW30201 MW30202 MW30210,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,22,MW302,2024-06-01 00:00:00,66,5,5,8,14,24,food accommodation business,24,2024-08-01 00:00:00,"Nsanama, Molipa, Nyama",30201047087,572.985107421875,-14.9659241 35.4640667 572.985107421875 4.987,581.918212890625,4.987,Chisuwi,MW30202,3.9,2024-11-15 00:00:00.000000,-14.9667745,35.4656492,-14.9667745 35.4656492 581.918212890625 3.9,2024-11-15 17:01:03.000000,MW302,35.4640667,-14.9659241,2024-11-15 17:39:50.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,1,0,1,NULL,NULL,0,0,NULL,0,NULL,0,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
242,3,public,female,NULL,diff_adm3,livelihood,yes,no,dispersed,yes,yes,dispersed,NULL,NULL,NULL,inperson_mobile,NULL,NULL,nonclimate_disaster,NULL,NULL,NULL,NULL,NULL,conflict_displacement,MW3,MW3,NULL,NULL,MW30206 MW30210 MW30211,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NaT,15,MW302,2024-06-01 00:00:00,35,3,4,4,11,18,food accommodation business,18,2024-09-01 00:00:00,"Chilala, Chigumula, Chiwalo",30201030158,680.131591796875,-14.9325922 35.5320133 680.131591796875 4.288,679.88134765625,4.288,Chilala,MW30201,3.752,2024-11-16 00:00:00.000000,-14.93258,35.5319481,-14.93258 35.5319481 679.88134765625 3.752,2024-11-16 15:02:59.000000,MW302,35.5320133,-14.9325922,2024-11-16 15:29:03.000000,MWI,B2_01,MW3,yes,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,1,0,1,NULL,NULL,0,0,NULL,0,NULL,0,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
